test_id,dataset,task,input_text,sentence1,sentence2,expected_label,capability,relation,counterfactual_text,cf_sentence1,cf_sentence2,counterfactual_expected_label,expected_cues,misleading_cues,source,metadata,model,model_checkpoint,predicted_label,predicted_label_id,raw_predicted_label,confidence,probabilities_json,probabilities_by_label_json,fail_status,cf_predicted_label,cf_confidence,cf_probabilities_json,cf_probabilities_by_label_json,cf_fail_status,CS,AM,cue_attribution_ratio,EVFS,explanation_method,top_attribution_tokens,failure_reason
snli_bench_0208,snli,nli,A man dressed in yellow rescue gear walks in a field. [SEP] The man is outdoors.,A man dressed in yellow rescue gear walks in a field.,The man is outdoors.,ENTAILMENT,semantic_role_sensitivity,invariance,,A man dressed in yellow rescue gear walks in a field.,The man is outdoors.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.9113694429397583,"[0.008841087110340595, 0.9113694429397583, 0.07978951930999756]","{""ENTAILMENT"": 0.008841087110340595, ""NEUTRAL"": 0.9113694429397583, ""CONTRADICTION"": 0.07978951930999756}",1,NEUTRAL,0.9113694429397583,"[0.008841087110340595, 0.9113694429397583, 0.07978951930999756]","{""ENTAILMENT"": 0.008841087110340595, ""NEUTRAL"": 0.9113694429397583, ""CONTRADICTION"": 0.07978951930999756}",1,0.0,0.5,0.0,0.0,gradient,"[[""outdoors"", 0.4575540777338767], [""field"", 0.08755608655380691], [""walks"", 0.07265869312805165], [""man"", 0.06794431062142522], [""rescue"", 0.05054596546074328], [""gear"", 0.0469298252393214], [""yellow"", 0.04339693879080298], [""is"", 0.042379638019250744], [""dressed"", 0.04124119476671573], [""a"", 0.03792905366002354]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: outdoors:0.46, field:0.09, walks:0.07, man:0.07, rescue:0.05."
snli_bench_0209,snli,nli,The front of the cafe must remain free of trash if customers are to be enticed to enter. [SEP] The front door is clear of trash.,The front of the cafe must remain free of trash if customers are to be enticed to enter.,The front door is clear of trash.,ENTAILMENT,semantic_role_sensitivity,invariance,,The front of the cafe must remain free of trash if customers are to be enticed to enter.,The front door is clear of trash.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.8561081290245056,"[0.01152954250574112, 0.8561081290245056, 0.13236233592033386]","{""ENTAILMENT"": 0.01152954250574112, ""NEUTRAL"": 0.8561081290245056, ""CONTRADICTION"": 0.13236233592033386}",1,NEUTRAL,0.8561081290245056,"[0.01152954250574112, 0.8561081290245056, 0.13236233592033386]","{""ENTAILMENT"": 0.01152954250574112, ""NEUTRAL"": 0.8561081290245056, ""CONTRADICTION"": 0.13236233592033386}",1,0.0,0.5,0.0,0.0,gradient,"[[""trash"", 0.1350513921498867], [""clear"", 0.12046087696387889], [""front"", 0.10979794532795668], [""of"", 0.0879989186242981], [""door"", 0.08354784429803505], [""cafe"", 0.06818960688258738], [""free"", 0.06735348085836593], [""remain"", 0.05425937582141907], [""must"", 0.044613785675768715], [""the"", 0.03970066412771437]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: trash:0.14, clear:0.12, front:0.11, of:0.09, door:0.08."
snli_bench_0210,snli,nli,A woman hanging out her laundry on the line. [SEP] A lady does her laundry.,A woman hanging out her laundry on the line.,A lady does her laundry.,ENTAILMENT,semantic_role_sensitivity,invariance,,A woman hanging out her laundry on the line.,A lady does her laundry.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.9918556213378906,"[0.002569481497630477, 0.9918556213378906, 0.005574842914938927]","{""ENTAILMENT"": 0.002569481497630477, ""NEUTRAL"": 0.9918556213378906, ""CONTRADICTION"": 0.005574842914938927}",1,NEUTRAL,0.9918556213378906,"[0.002569481497630477, 0.9918556213378906, 0.005574842914938927]","{""ENTAILMENT"": 0.002569481497630477, ""NEUTRAL"": 0.9918556213378906, ""CONTRADICTION"": 0.005574842914938927}",1,0.0,0.5,0.0,0.0,gradient,"[[""laundry"", 0.2217707268065414], [""lady"", 0.19300299379238461], [""woman"", 0.1494949080065536], [""hanging"", 0.12066007680948862], [""her"", 0.0759124307726555], [""line"", 0.05691439053752961], [""a"", 0.053739569767916086], [""does"", 0.05296071835099017], [""out"", 0.04078357615312366], [""on"", 0.019932302884523]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: laundry:0.22, lady:0.19, woman:0.15, hanging:0.12, her:0.08."
snli_bench_0212,snli,nli,A young women dips her feet into a natural spring in an outdoor setting. [SEP] A woman is outside touching water.,A young women dips her feet into a natural spring in an outdoor setting.,A woman is outside touching water.,ENTAILMENT,semantic_role_sensitivity,invariance,,A young women dips her feet into a natural spring in an outdoor setting.,A woman is outside touching water.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.722773551940918,"[0.23990297317504883, 0.722773551940918, 0.037323445081710815]","{""ENTAILMENT"": 0.23990297317504883, ""NEUTRAL"": 0.722773551940918, ""CONTRADICTION"": 0.037323445081710815}",1,NEUTRAL,0.722773551940918,"[0.23990297317504883, 0.722773551940918, 0.037323445081710815]","{""ENTAILMENT"": 0.23990297317504883, ""NEUTRAL"": 0.722773551940918, ""CONTRADICTION"": 0.037323445081710815}",1,0.0,0.5,0.0,0.0,gradient,"[[""outside"", 0.20044512588660485], [""touching"", 0.16361377785593853], [""water"", 0.08995685247636356], [""outdoor"", 0.0826868896083581], [""spring"", 0.06780948506823233], [""dip"", 0.05224955950794079], [""woman"", 0.049258903687028864], [""a"", 0.04597634754720818], [""is"", 0.042053783197744075], [""feet"", 0.036601107729214814]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: outside:0.20, touching:0.16, water:0.09, outdoor:0.08, spring:0.07."
snli_bench_0213,snli,nli,"There are three men in this picture, two are on motorbikes, one of the men has a large piece of furniture on the back of his bike, the other is about to be handed a piece of paper by a man in a white shirt. [SEP] Three men are on motorcycles.","There are three men in this picture, two are on motorbikes, one of the men has a large piece of furniture on the back of his bike, the other is about to be handed a piece of paper by a man in a white shirt.",Three men are on motorcycles.,CONTRADICTION,semantic_role_sensitivity,invariance,,"There are three men in this picture, two are on motorbikes, one of the men has a large piece of furniture on the back of his bike, the other is about to be handed a piece of paper by a man in a white shirt.",Three men are on motorcycles.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.981368899345398,"[0.01135873980820179, 0.981368899345398, 0.00727231428027153]","{""ENTAILMENT"": 0.01135873980820179, ""NEUTRAL"": 0.981368899345398, ""CONTRADICTION"": 0.00727231428027153}",1,NEUTRAL,0.981368899345398,"[0.01135873980820179, 0.981368899345398, 0.00727231428027153]","{""ENTAILMENT"": 0.01135873980820179, ""NEUTRAL"": 0.981368899345398, ""CONTRADICTION"": 0.00727231428027153}",1,0.0,0.5,0.0,0.0,gradient,"[[""motorcycles"", 0.20166687035626368], [""bike"", 0.0888673969010266], [""three"", 0.07221640077609366], [""motor"", 0.06751124386587282], [""men"", 0.06100696445023995], [""bi"", 0.05912996694182842], [""kes"", 0.04997915749569069], [""are"", 0.04115767167484376], [""on"", 0.0409849190297137], [""two"", 0.03656616364837927]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: motorcycles:0.20, bike:0.09, three:0.07, motor:0.07, men:0.06."
snli_bench_0214,snli,nli,A guy on inline skates with a white hat is on a yellow rail. [SEP] The guy on inline skates is trying to impress his girlfriend.,A guy on inline skates with a white hat is on a yellow rail.,The guy on inline skates is trying to impress his girlfriend.,NEUTRAL,semantic_role_sensitivity,invariance,,A guy on inline skates with a white hat is on a yellow rail.,The guy on inline skates is trying to impress his girlfriend.,NEUTRAL,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,CONTRADICTION,2,LABEL_2,0.9791917204856873,"[0.020134851336479187, 0.0006734041962772608, 0.9791917204856873]","{""ENTAILMENT"": 0.020134851336479187, ""NEUTRAL"": 0.0006734041962772608, ""CONTRADICTION"": 0.9791917204856873}",1,CONTRADICTION,0.9791917204856873,"[0.020134851336479187, 0.0006734041962772608, 0.9791917204856873]","{""ENTAILMENT"": 0.020134851336479187, ""NEUTRAL"": 0.0006734041962772608, ""CONTRADICTION"": 0.9791917204856873}",1,0.0,0.5,0.0,0.0,gradient,"[[""hat"", 0.13489392465685499], [""girlfriend"", 0.13173459816253721], [""impress"", 0.12642080319793797], [""inline"", 0.11985491277516541], [""skate"", 0.08199418166102862], [""guy"", 0.06817535120803266], [""trying"", 0.0439432843261533], [""rail"", 0.041744214178202864], [""on"", 0.036339062577812234], [""a"", 0.035397244275414144]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: hat:0.13, girlfriend:0.13, impress:0.13, inline:0.12, skate:0.08."
snli_bench_0216,snli,nli,A man in a green shirt and black hat is smoothing concrete. [SEP] A person is resurfacing the sidewalk of a well known street.,A man in a green shirt and black hat is smoothing concrete.,A person is resurfacing the sidewalk of a well known street.,NEUTRAL,semantic_role_sensitivity,invariance,,A man in a green shirt and black hat is smoothing concrete.,A person is resurfacing the sidewalk of a well known street.,NEUTRAL,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,CONTRADICTION,2,LABEL_2,0.9834958910942078,"[0.0023163300938904285, 0.014187795110046864, 0.9834958910942078]","{""ENTAILMENT"": 0.0023163300938904285, ""NEUTRAL"": 0.014187795110046864, ""CONTRADICTION"": 0.9834958910942078}",1,CONTRADICTION,0.9834958910942078,"[0.0023163300938904285, 0.014187795110046864, 0.9834958910942078]","{""ENTAILMENT"": 0.0023163300938904285, ""NEUTRAL"": 0.014187795110046864, ""CONTRADICTION"": 0.9834958910942078}",1,0.0,0.5,0.0,0.0,gradient,"[[""smoothing"", 0.1238678020509962], [""sidewalk"", 0.08867073172583943], [""concrete"", 0.07462343268613658], [""res"", 0.07129755563117904], [""ur"", 0.062396978636346655], [""cing"", 0.06113695849711409], [""fa"", 0.055978702268000204], [""known"", 0.055394441148128706], [""hat"", 0.04798527892065013], [""street"", 0.045137309852229975]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: smoothing:0.12, sidewalk:0.09, concrete:0.07, res:0.07, ur:0.06."
snli_bench_0217,snli,nli,Man walking in front of Queen and Portland Lofts and Condominiums. [SEP] A person is walking outside.,Man walking in front of Queen and Portland Lofts and Condominiums.,A person is walking outside.,NEUTRAL,semantic_role_sensitivity,invariance,,Man walking in front of Queen and Portland Lofts and Condominiums.,A person is walking outside.,NEUTRAL,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9552735686302185,"[0.9552735686302185, 0.036642614752054214, 0.00808380451053381]","{""ENTAILMENT"": 0.9552735686302185, ""NEUTRAL"": 0.036642614752054214, ""CONTRADICTION"": 0.00808380451053381}",1,ENTAILMENT,0.9552735686302185,"[0.9552735686302185, 0.036642614752054214, 0.00808380451053381]","{""ENTAILMENT"": 0.9552735686302185, ""NEUTRAL"": 0.036642614752054214, ""CONTRADICTION"": 0.00808380451053381}",1,0.0,0.5,0.0,0.0,gradient,"[[""outside"", 0.18159145506686178], [""walking"", 0.1345296744090123], [""person"", 0.11649699116387174], [""man"", 0.09272418416053285], [""front"", 0.09170437449340187], [""inium"", 0.06475313526184129], [""loft"", 0.05317341554424398], [""portland"", 0.04722873553922075], [""condom"", 0.03716407075913646], [""queen"", 0.03396941538138253]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: outside:0.18, walking:0.13, person:0.12, man:0.09, front:0.09."
snli_bench_0218,snli,nli,A woman is writing something on a post-it note which is hanging on a bulletin board with a lot of other post-it notes. [SEP] The woman is writing a grocery list.,A woman is writing something on a post-it note which is hanging on a bulletin board with a lot of other post-it notes.,The woman is writing a grocery list.,NEUTRAL,semantic_role_sensitivity,invariance,,A woman is writing something on a post-it note which is hanging on a bulletin board with a lot of other post-it notes.,The woman is writing a grocery list.,NEUTRAL,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9594589471817017,"[0.9594589471817017, 0.0004825294890906662, 0.04005856439471245]","{""ENTAILMENT"": 0.9594589471817017, ""NEUTRAL"": 0.0004825294890906662, ""CONTRADICTION"": 0.04005856439471245}",1,ENTAILMENT,0.9594589471817017,"[0.9594589471817017, 0.0004825294890906662, 0.04005856439471245]","{""ENTAILMENT"": 0.9594589471817017, ""NEUTRAL"": 0.0004825294890906662, ""CONTRADICTION"": 0.04005856439471245}",1,0.0,0.5,0.0,0.0,gradient,"[[""grocery"", 0.23926303446097047], [""bulletin"", 0.08372092338225343], [""post"", 0.08028574169330044], [""list"", 0.07583229217785933], [""writing"", 0.07282038445026115], [""note"", 0.057288869807116255], [""a"", 0.04715520514316241], [""woman"", 0.03721646666846898], [""notes"", 0.036197925049353125], [""it"", 0.03606774609598974]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: grocery:0.24, bulletin:0.08, post:0.08, list:0.08, writing:0.07."
snli_bench_0219,snli,nli,A person rides his bicycle in the sand beside the ocean. [SEP] A person is falling off his bike.,A person rides his bicycle in the sand beside the ocean.,A person is falling off his bike.,CONTRADICTION,semantic_role_sensitivity,invariance,,A person rides his bicycle in the sand beside the ocean.,A person is falling off his bike.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.908750057220459,"[0.908750057220459, 0.0019709367770701647, 0.08927903324365616]","{""ENTAILMENT"": 0.908750057220459, ""NEUTRAL"": 0.0019709367770701647, ""CONTRADICTION"": 0.08927903324365616}",1,ENTAILMENT,0.908750057220459,"[0.908750057220459, 0.0019709367770701647, 0.08927903324365616]","{""ENTAILMENT"": 0.908750057220459, ""NEUTRAL"": 0.0019709367770701647, ""CONTRADICTION"": 0.08927903324365616}",1,0.0,0.5,0.0,0.0,gradient,"[[""rides"", 0.17318077041640262], [""falling"", 0.14054644750578665], [""bicycle"", 0.13087847754098134], [""bike"", 0.10783508927139385], [""sand"", 0.06957966275555069], [""person"", 0.06534527600609046], [""ocean"", 0.057928604081058245], [""beside"", 0.05732205587412621], [""off"", 0.05074071042011681], [""his"", 0.0482406773414449]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: rides:0.17, falling:0.14, bicycle:0.13, bike:0.11, sand:0.07."
snli_bench_0220,snli,nli,A blond-haired lady with a gray tank top and jeans is holding her phone while she puts her other hand through her hair while a dark-haired lady walks next to her. [SEP] Two people are sliding down a hill on their bottoms.,A blond-haired lady with a gray tank top and jeans is holding her phone while she puts her other hand through her hair while a dark-haired lady walks next to her.,Two people are sliding down a hill on their bottoms.,CONTRADICTION,semantic_role_sensitivity,invariance,,A blond-haired lady with a gray tank top and jeans is holding her phone while she puts her other hand through her hair while a dark-haired lady walks next to her.,Two people are sliding down a hill on their bottoms.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9364045858383179,"[0.9364045858383179, 0.0036971308290958405, 0.059898290783166885]","{""ENTAILMENT"": 0.9364045858383179, ""NEUTRAL"": 0.0036971308290958405, ""CONTRADICTION"": 0.059898290783166885}",1,ENTAILMENT,0.9364045858383179,"[0.9364045858383179, 0.0036971308290958405, 0.059898290783166885]","{""ENTAILMENT"": 0.9364045858383179, ""NEUTRAL"": 0.0036971308290958405, ""CONTRADICTION"": 0.059898290783166885}",1,0.0,0.5,0.0,0.0,gradient,"[[""bottoms"", 0.1425057616823575], [""sliding"", 0.10517818990562612], [""hill"", 0.089764139650773], [""tank"", 0.04452840855764286], [""phone"", 0.04188003152216731], [""a"", 0.038972182133138654], [""haired"", 0.0372396893126451], [""jeans"", 0.03456501940476389], [""top"", 0.033200232965042036], [""blond"", 0.0325625310700818]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: bottoms:0.14, sliding:0.11, hill:0.09, tank:0.04, phone:0.04."
snli_bench_0221,snli,nli,"A person wearing jeans, a blue shirt and a helmet is riding a four-wheeler in a sandy area. [SEP] A woman is riding a motorcycle down the road.","A person wearing jeans, a blue shirt and a helmet is riding a four-wheeler in a sandy area.",A woman is riding a motorcycle down the road.,CONTRADICTION,semantic_role_sensitivity,invariance,,"A person wearing jeans, a blue shirt and a helmet is riding a four-wheeler in a sandy area.",A woman is riding a motorcycle down the road.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9466363787651062,"[0.9466363787651062, 0.028482666239142418, 0.024880891665816307]","{""ENTAILMENT"": 0.9466363787651062, ""NEUTRAL"": 0.028482666239142418, ""CONTRADICTION"": 0.024880891665816307}",1,ENTAILMENT,0.9466363787651062,"[0.9466363787651062, 0.028482666239142418, 0.024880891665816307]","{""ENTAILMENT"": 0.9466363787651062, ""NEUTRAL"": 0.028482666239142418, ""CONTRADICTION"": 0.024880891665816307}",1,0.0,0.5,0.0,0.0,gradient,"[[""motorcycle"", 0.17507749721067187], [""wheeler"", 0.1343750809250355], [""riding"", 0.10446161914781683], [""helmet"", 0.0937100393952044], [""person"", 0.06638937456636763], [""a"", 0.05936367383810743], [""sandy"", 0.050968835597021034], [""woman"", 0.04869641072209703], [""jeans"", 0.03784076664940762], [""wearing"", 0.030693449458806088]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: motorcycle:0.18, wheeler:0.13, riding:0.10, helmet:0.09, person:0.07."
