test_id,dataset,task,capability,original,counterfactual,relation,minimality_score,grammaticality_score,label_validity_score,semantic_control_score,auto_quality_mean,human_validated,human_notes
sst2_robust_0090,sst2,sentiment,robustness,"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","for closee to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one .",invariance,0.9090909090909091,1.0,1.0,1.0,0.9772727272727273,False,
sst2_robust_0091,sst2,sentiment,robustness,a rarity among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight . ,a rarityy among recent iranian films : it 's a comedy full of gentle humor that chides the absurdity of its protagonist 's plight .,invariance,0.9047619047619048,1.0,1.0,1.0,0.9761904761904762,False,
sst2_robust_0092,sst2,sentiment,robustness,"/ but daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight ! ","/ butt daphne , you 're too buff / fred thinks he 's tough / and velma - wow , you 've lost weight !",invariance,0.8888888888888888,1.0,1.0,1.0,0.9722222222222222,False,
sst2_robust_0093,sst2,sentiment,robustness,"`` mostly martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see . ","`` mostlyy martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see .",invariance,0.9090909090909091,1.0,1.0,1.0,0.9772727272727273,False,
sst2_robust_0094,sst2,sentiment,robustness,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,a bloatedd gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ...,invariance,0.8666666666666667,1.0,1.0,1.0,0.9666666666666667,False,
sst2_robust_0095,sst2,sentiment,robustness,"too slow , too long and too little happens . ","too sloww , too long and too little happens .",invariance,0.7142857142857143,1.0,1.0,1.0,0.9285714285714286,False,
sst2_robust_0096,sst2,sentiment,robustness,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the fiilm conjures the magic of author j.k. rowling 's books . ",invariance,0.9393939393939394,1.0,1.0,1.0,0.9848484848484849,False,
sst2_robust_0097,sst2,sentiment,robustness,has all the depth of a wading pool . ,has alll the depth of a wading pool .,invariance,0.7777777777777778,1.0,1.0,1.0,0.9444444444444444,False,
sst2_robust_0098,sst2,sentiment,robustness,"even in its most tedious scenes , russian ark is mesmerizing . ","even inn its most tedious scenes , russian ark is mesmerizing .",invariance,0.8181818181818182,1.0,1.0,1.0,0.9545454545454546,False,
sst2_robust_0099,sst2,sentiment,robustness,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ","on thiss tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion .",invariance,0.9130434782608695,1.0,1.0,1.0,0.9782608695652174,False,
sst2_robust_0100,sst2,sentiment,robustness,candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,candid and comfortable ; a fiilm that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work . ,invariance,0.9166666666666666,1.0,1.0,1.0,0.9791666666666666,False,
sst2_robust_0101,sst2,sentiment,robustness,"this is human comedy at its most amusing , interesting and confirming . ","this iss human comedy at its most amusing , interesting and confirming .",invariance,0.8333333333333334,1.0,1.0,1.0,0.9583333333333334,False,
sst2_robust_0102,sst2,sentiment,robustness,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","in ann effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy .",invariance,0.9090909090909091,1.0,1.0,1.0,0.9772727272727273,False,
sst2_robust_0103,sst2,sentiment,robustness,you wonder why enough was n't just a music video rather than a full-length movie . ,you wonder why enough was n't just a music video rather than a full-length moovie . ,invariance,0.875,1.0,1.0,1.0,0.96875,False,
sst2_robust_0104,sst2,sentiment,robustness,"this is not the undisputed worst boxing movie ever , but it 's certainly not a champion - the big loser is the audience . ","this is not the undisputed worst boxing moovie ever , but it 's certainly not a champion - the big loser is the audience . ",invariance,0.8947368421052632,1.0,1.0,1.0,0.9736842105263158,False,
sst2_robust_0105,sst2,sentiment,robustness,"... a fun little timewaster , helped especially by the cool presence of jean reno . ","... aa fun little timewaster , helped especially by the cool presence of jean reno .",invariance,0.8571428571428571,1.0,1.0,1.0,0.9642857142857143,False,
sst2_robust_0106,sst2,sentiment,robustness,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . ","mcconaughey 'ss fun to watch , the dragons are okay , not much fire in the script .",invariance,0.8666666666666667,1.0,1.0,1.0,0.9666666666666667,False,
sst2_robust_0107,sst2,sentiment,robustness,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ","there is nothing outstanding about this film , but it is goood enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",invariance,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,False,
sst2_robust_0108,sst2,sentiment,robustness,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ","care deftlyy captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters .",invariance,0.9310344827586207,1.0,1.0,1.0,0.9827586206896551,False,
sst2_robust_0109,sst2,sentiment,robustness,"less dizzying than just dizzy , the jaunt is practically over before it begins . ","less dizzyingg than just dizzy , the jaunt is practically over before it begins .",invariance,0.8571428571428571,1.0,1.0,1.0,0.9642857142857143,False,
sst2_robust_0110,sst2,sentiment,robustness,a coarse and stupid gross-out . ,a coarsee and stupid gross-out .,invariance,0.7142857142857143,1.0,1.0,1.0,0.9285714285714286,False,
sst2_robust_0111,sst2,sentiment,robustness,serving sara does n't serve up a whole lot of laughs . ,serving saraa does n't serve up a whole lot of laughs .,invariance,0.8333333333333334,1.0,1.0,1.0,0.9583333333333334,False,
sst2_robust_0112,sst2,sentiment,robustness,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","writer/director joee carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic .",invariance,0.9310344827586207,1.0,1.0,1.0,0.9827586206896551,False,
sst2_robust_0113,sst2,sentiment,robustness,"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . ","this iss an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic .",invariance,0.9285714285714286,1.0,1.0,1.0,0.9821428571428572,False,
sst2_robust_0114,sst2,sentiment,robustness,the movie does a good job of laying out some of the major issues that we encounter as we journey through life . ,the movie does a goood job of laying out some of the major issues that we encounter as we journey through life . ,invariance,0.9,1.0,1.0,1.0,0.975,False,
sst2_robust_0115,sst2,sentiment,robustness,a hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line . ,a hamfistedd romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line .,invariance,0.9047619047619048,1.0,1.0,1.0,0.9761904761904762,False,
sst2_robust_0116,sst2,sentiment,robustness,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . ","sustains itss dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos .",invariance,0.9130434782608695,1.0,1.0,1.0,0.9782608695652174,False,
sst2_robust_0117,sst2,sentiment,robustness,it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ' ,it inspiress a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ',invariance,0.8888888888888888,1.0,1.0,1.0,0.9722222222222222,False,
sst2_robust_0118,sst2,sentiment,robustness,nothing is sacred in this gut-buster . ,nothing iss sacred in this gut-buster .,invariance,0.75,1.0,1.0,1.0,0.9375,False,
sst2_robust_0119,sst2,sentiment,robustness,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,it 'ss hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth .,invariance,0.8947368421052632,1.0,1.0,1.0,0.9736842105263158,False,
sst2_robust_0120,sst2,sentiment,robustness,"and the lesson , in the end , is nothing new . ","and thee lesson , in the end , is nothing new .",invariance,0.8888888888888888,1.0,1.0,1.0,0.9722222222222222,False,
sst2_robust_0121,sst2,sentiment,robustness,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","aside from minor tinkering , this is the same moovie you probably loved in 1994 , except that it looks even better . ",invariance,0.9047619047619048,1.0,1.0,1.0,0.9761904761904762,False,
sst2_robust_0122,sst2,sentiment,robustness,brilliantly explores the conflict between following one 's heart and following the demands of tradition . ,brilliantly exploress the conflict between following one 's heart and following the demands of tradition .,invariance,0.8571428571428571,1.0,1.0,1.0,0.9642857142857143,False,
sst2_robust_0123,sst2,sentiment,robustness,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love . ,a rigorouslyy structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .,invariance,0.8947368421052632,1.0,1.0,1.0,0.9736842105263158,False,
sst2_robust_0124,sst2,sentiment,robustness,"it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull . ","it can not be enjoyed , even on the level that one enjoys a baad slasher flick , primarily because it is dull . ",invariance,0.9047619047619048,1.0,1.0,1.0,0.9761904761904762,False,
sst2_robust_0125,sst2,sentiment,robustness,a taut psychological thriller that does n't waste a moment of its two-hour running time . ,a tautt psychological thriller that does n't waste a moment of its two-hour running time .,invariance,0.875,1.0,1.0,1.0,0.96875,False,
sst2_robust_0126,sst2,sentiment,robustness,"a study in shades of gray , offering itself up in subtle plot maneuvers ... ","a studyy in shades of gray , offering itself up in subtle plot maneuvers ...",invariance,0.8461538461538461,1.0,1.0,1.0,0.9615384615384616,False,
sst2_robust_0127,sst2,sentiment,robustness,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past . ","the far future may be awesome to consider , but from period detail to matters of the heart , this fiilm is most transporting when it stays put in the past . ",invariance,0.9259259259259259,1.0,1.0,1.0,0.9814814814814815,False,
